,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
420,438,136,965639431657959424,https://twitter.com/i/web/status/965639431657959424,0,2018-02-19,It’s 1:30 and I’m watching videos of Cats of BGC. Guess I’m slowly conquering my fear of cats. 😻,-0.30000000000000004,25,0.4,tw
421,439,660,965237444630073344,https://twitter.com/i/web/status/965237444630073344,0,2018-02-18,"They're the ones that put a smile in my face every time I stroll. Wherever these angels are, I hope they are doing well. 😩",0.3,26,0.46153846153846156,tw
422,440,85,965745151443283968,https://twitter.com/i/web/status/965745151443283968,2,2018-02-20,@arncyn We can only hope because @ShangriLaFort was ruthless and heartless!,-0.5,11,0.18181818181818182,tw
423,441,9276,169121211098468352,https://twitter.com/i/web/status/169121211098468352,0,2012-02-13,Yayyyyy RT @YesIm_LOCO: @MsCat215 @TeamCatBGC :))))) LOVIN IT MIZ CAT ONE OF MY FAVS,0.5,13,0.15384615384615385,tw
425,443,1154,174339109324734464,https://twitter.com/i/web/status/174339109324734464,1,2012-02-28,"The baddest girl in BGC history will always be Tanisha for me, none of these new cats would step to her.",0.13636363636363635,21,0.3333333333333333,tw
426,444,126,965872999936114688,https://twitter.com/i/web/status/965872999936114688,1,2018-02-20,How dare you try to enter my acct. After rating your page a 1★! You asked this to be done. You choose this path and you must deal with it! You lied to everyone and CATS aren't PEST. Filthy blood!,-1.0,41,0.4146341463414634,tw
427,445,44,966966341931421696,https://twitter.com/i/web/status/966966341931421696,7,2018-02-23,"Time may let this issue die down. But for some of us, we will never forget. Because these deserve better. Because they deserve to be remembered.",0.17222222222222222,26,0.38461538461538464,tw
428,447,15625,238513880408666112,https://twitter.com/i/web/status/238513880408666112,0,2012-08-23,@TeamCatBGC Omg but finally I found a fan page for CAT lol one of my fav bgc girls ever :),0.43333333333333335,19,0.47368421052631576,tw
429,448,1262,965406688927977472,https://twitter.com/i/web/status/965406688927977472,24,2018-02-19,"CARA would like to thank you all for your concern and support for the Cats of BGC. For now, please be patient as we investigate, educate and negotiate. Stay tuned for more news and updates. Thank you. Read the full announcement:",0.425,41,0.3902439024390244,tw
430,449,364,965975232967159808,https://twitter.com/i/web/status/965975232967159808,34,2018-02-20,"This is just sad. The cats normally sleep in this particular area but they're gone now. I used to spend my time here petting my favorite BGC cat, Bobby. The thought of not seeing him and the other cats makes me really sad. This place is not the same without them.",-0.04404761904761905,52,0.38461538461538464,tw
431,450,307,296856162245156864,https://twitter.com/i/web/status/296856162245156864,1,2013-01-31,"lol my manager said ""every tuesday night I sit down with my cats, have a glass of wine, and watch bgc.""",0.32222222222222224,21,0.47619047619047616,tw
432,451,1072,283417164025831424,https://twitter.com/i/web/status/283417164025831424,0,2012-12-25,savemefromufanfic: 2complicatedfanfic: Look at Drake boo. Cat is one of my BGC faves. ^^^,0.0,13,0.38461538461538464,tw
433,452,16,965231808009744384,https://twitter.com/i/web/status/965231808009744384,1,2018-02-18,"Where are the BGC cats? What happened to them? Every morning, different people come and feed them. They may not have owners but they certainly have people who care for them.",0.10714285714285714,31,0.3870967741935484,tw
434,453,13021,969373763128254464,https://twitter.com/i/web/status/969373763128254464,9,2018-03-02,BLURZ FUNNY CAT HYDRO,0.25,4,0.5,tw
435,454,55,969570108094885888,https://twitter.com/i/web/status/969570108094885888,0,2018-03-02,One of the Cats of BGC!,0.0,6,0.3333333333333333,tw
436,455,1206,965441172695957504,https://twitter.com/i/web/status/965441172695957504,60,2018-02-19,Hello please investigate the despicable actions by the management of Please also message me with a corporate address where I can write to you and return my Golden Circle card as I will never use your brand again.,0.15,38,0.47368421052631576,tw
437,456,644,966305758756290560,https://twitter.com/i/web/status/966305758756290560,27,2018-02-21,Cats of BGC two weeks before they have been thrown out by the Shangri-La The Fort management this early Febuary. Read and Share here,0.1,24,0.375,tw
438,457,415,978637883371241472,https://twitter.com/i/web/status/978637883371241472,1,2018-03-27,"The story of the BGC cats on GMA News TV. Ugh, I was avoiding this story. This is so angry-making. BTW, Mandaluyong has a no-kill pound. Move here. Taguig does not deserve your money.",0.0,34,0.29411764705882354,tw
440,459,123,965424739681529856,https://twitter.com/i/web/status/965424739681529856,1,2018-02-19,Oplan Tokhang Cats Edition 😻😻😻😻,0.0,5,0.4,tw
441,460,312,966609812434780160,https://twitter.com/i/web/status/966609812434780160,1,2018-02-22,The Coffee Bean &amp; Tea Leaf Gets a Share of The Backlash From Controversy via @EsquirePH,0.0,16,0.5,tw
442,461,2537,970186453400481792,https://twitter.com/i/web/status/970186453400481792,0,2018-03-04,@kristinamisajon Hahahaha. I love it! Hahaha. Their pastries I have to try too. Cbtl cancelled itself when the cats of bgc happened. :(,0.06874999999999998,22,0.36363636363636365,tw
443,462,2202,169263868114239488,https://twitter.com/i/web/status/169263868114239488,0,2012-02-14,"I'm dead ass getting tired of BGC , this season is wack af , lost interest after Cat's season.",-0.30000000000000004,19,0.5263157894736842,tw
444,463,380,965247022503575552,https://twitter.com/i/web/status/965247022503575552,0,2018-02-18,Sad to hear about what happened to the Sana wag nila makita yung mga babies namin around the office bldg.,-0.5,20,0.35,tw
445,464,7,967669659024572416,https://twitter.com/i/web/status/967669659024572416,0,2018-02-25,@sofiacclvi @Abi_Valte @ShangriLaFort Nope. Not all all.,0.0,7,0.0,tw
446,465,76,937724746128658432,https://twitter.com/i/web/status/937724746128658432,1,2017-12-04,📷 aharris00britney: Braxton Hair A less poofy version of that hair that came with Cats &amp; Dogs BGC 18 EA...,-0.16666666666666666,20,0.5,tw
447,466,1331,965444230180032512,https://twitter.com/i/web/status/965444230180032512,12,2018-02-19,What happened to the cats of BGC is so sketchy..........,0.0,10,0.2,tw
448,467,866,931377671086383104,https://twitter.com/i/web/status/931377671086383104,0,2017-11-17,"Today is the worst. My cat, Luna, has been missing for 2 days already. I woke up to the news that she's finally home. BUT when I saw her - she was barely breathing, had lots of blood coming out of her mouth & nose, and she had bubbles in her saliva.",-0.2875,51,0.4117647058823529,tw
449,468,375,965644810513211392,https://twitter.com/i/web/status/965644810513211392,2,2018-02-19,I guess the management didn’t think about how negatively the people would react to their heartless decision. So much for good PA,0.19999999999999998,24,0.5416666666666666,tw
450,469,2872,965101133034221568,https://twitter.com/i/web/status/965101133034221568,2,2018-02-18,"@wimlovefdn Unfortunately, shangrila fort decided to hire a pest exterminator to ""relocate"" the",-0.5,13,0.38461538461538464,tw
451,470,3515,966885424462405632,https://twitter.com/i/web/status/966885424462405632,3,2018-02-23,1: Mediheal Facial Mask + Shangri-la Fort via @YouTube,0.0,8,0.5,tw
452,471,697,974162448469999616,https://twitter.com/i/web/status/974162448469999616,65,2018-03-15,photogenic cats of bgc,0.0,4,0.25,tw
453,472,540,171805428697677824,https://twitter.com/i/web/status/171805428697677824,0,2012-02-21,“@YouB6_iB9 When is the BGC shit over with? I'm tired of seeing these tweets.” SHUT UP N ENJOY LOL,0.15,22,0.4090909090909091,tw
454,473,242,967210639880941568,https://twitter.com/i/web/status/967210639880941568,5,2018-02-24,"It went out by itself after one hour of cat talk It's our latest stray pickup, btw. It's two sibs died in a road kill. See, some people save these guys and you just kill them? Love the way you lie",0.5,43,0.4883720930232558,tw
455,475,728,965591963952017408,https://twitter.com/i/web/status/965591963952017408,0,2018-02-19,Where are the . Why did you call for PEST CONTROL if you only want them relocated ? @ShangriLaHotels better drop the receipts .,0.25,21,0.38095238095238093,tw
456,476,186,966063371710853120,https://twitter.com/i/web/status/966063371710853120,0,2018-02-20,Can’t sleep. Bothered with the missing cats of BGC. I hope they are in good condition. Fuck you bigtime fucking Shangri-la at the Fort Manila!,-0.16250000000000003,27,0.48148148148148145,tw
457,477,227,907221605641625600,https://twitter.com/i/web/status/907221605641625600,1,2017-09-11,Cats of BGC,0.0,3,0.3333333333333333,tw
458,478,4070,965566761771806720,https://twitter.com/i/web/status/965566761771806720,17,2018-02-19,"From to Panglao Island and the Cats of BGC, here's a preview of tomorrow's top stories. Read them first at",0.375,22,0.36363636363636365,tw
459,479,209,161673683885232128,https://twitter.com/i/web/status/161673683885232128,0,2012-01-24,BEST season of BGC so far is season 5 hands down ! ohh & cant forget,0.30185185185185187,14,0.5714285714285714,tw
460,480,2173,965375574079238144,https://twitter.com/i/web/status/965375574079238144,0,2018-02-19,@DTwistedSauce Yung sa BGC? Yung Cats of Greenbelt alam ko oo..,0.0,11,0.09090909090909091,tw
461,481,334,169272800064962560,https://twitter.com/i/web/status/169272800064962560,0,2012-02-14,Boycotting BGC. I really dislike jumping. Shit is wack. Where is Cat to yell at these goofy bitches. ALL OF EM.,0.16666666666666666,21,0.5238095238095238,tw
462,482,372,515308101566615552,https://twitter.com/i/web/status/515308101566615552,1,2014-09-26,Making preparations for the Cats of Manila's booth today! We'll be participating in BGC's Paws for a Cause this Sunday! See you there!,0.0,26,0.4230769230769231,tw
463,483,1221,966853661757382656,https://twitter.com/i/web/status/966853661757382656,0,2018-02-23,Fake news or blatant lie? The continuing case of the Read ______ Photo from,-0.5,13,0.5384615384615384,tw
464,484,2046,965811049499738112,https://twitter.com/i/web/status/965811049499738112,16,2018-02-20,Latest news i know of is that the hotel has seriously learned a valuable lesson & will work with the community concerning the beloved furry residents. BUT i have also read that 2 attempts from cara/volunteers have come up with no sightings of the BGC cats.,0.2888888888888889,45,0.4,tw
465,485,535,485454862235074560,https://twitter.com/i/web/status/485454862235074560,0,2014-07-05,Some are good about it like Cat Tiana and Rocky. They cool but a lot of these girls just talk about BGC every day or retweet their fans.,0.5249999999999999,28,0.42857142857142855,tw
466,486,14952,965545291662360576,https://twitter.com/i/web/status/965545291662360576,1,2018-02-19,The search for the Cats of BGC continues.,0.0,8,0.375,tw
468,488,92,189116700128579584,https://twitter.com/i/web/status/189116700128579584,0,2012-04-08,"@MsCat215 cat I remember when you spit on that man on bgc , I would of licked all that shit up and been like do it again bitch",-0.2,27,0.37037037037037035,tw
469,489,461,966336964483002368,https://twitter.com/i/web/status/966336964483002368,0,2018-02-21,📷 pinealexple: Zamiri Hair / 18 Maxis Swatches / BGC This hair is a mixture of the cats and dog shaved...,0.0,19,0.3684210526315789,tw
470,490,88,965232328548147200,https://twitter.com/i/web/status/965232328548147200,0,2018-02-18,"Praying for the safety of those sweet cats of BGC that were ""relocated."" 😢",0.35,14,0.35714285714285715,tw
471,491,1395,595164433615323136,https://twitter.com/i/web/status/595164433615323136,0,2015-05-04,"@jess___aquino I'm so sad, there aren't that many cute cafes in BGC pala! Most of them are up north, even the cat cafes.. :'(",0.025,25,0.28,tw
472,492,677,966320807042428928,https://twitter.com/i/web/status/966320807042428928,3,2018-02-21,@ShangriLaHotels I think the liars in @ShangriLaFort would need this BUT NO. They don't deserve it,0.0,17,0.23529411764705882,tw
473,494,492,199692955492167680,https://twitter.com/i/web/status/199692955492167680,4,2012-05-08,I still think the best season of BGC was with Leah &amp;nd cat 😌&gt;&gt;&gt;&gt;&gt;&gt;,1.0,21,0.38095238095238093,tw
474,495,91,962891539562225664,https://twitter.com/i/web/status/962891539562225664,0,2018-02-12,"Tag urself, im jongin. Always late because of...dogs",-0.3,9,0.4444444444444444,tw
475,497,332,785222938538696704,https://twitter.com/i/web/status/785222938538696704,0,2016-10-09,"@junglepussyyy I was thinking that too!! Kristen, Morgan &amp; Cat was one of BGC most iconic trio TBH",0.5,18,0.3888888888888889,tw
476,498,3968,965548166224334848,https://twitter.com/i/web/status/965548166224334848,0,2018-02-19,The Cats of BGC: What We Know So Far,0.1,9,0.4444444444444444,tw
477,499,335,965196457195192320,https://twitter.com/i/web/status/965196457195192320,0,2018-02-18,@ShangriLaFort Why did you Exterminate the Cats of BGC? via @wheninmanila,0.0,11,0.18181818181818182,tw
478,500,284,202088234988224512,https://twitter.com/i/web/status/202088234988224512,0,2012-05-14,Awwww :) RT @MrBitches_ Every time I see the name Gia I think of @MojoMinaj cat not the 1 from BGC LOL,0.6,21,0.42857142857142855,tw
479,501,1782,965571856077131776,https://twitter.com/i/web/status/965571856077131776,1,2018-02-19,"are ‘my friends, my family’ – MB Life",0.0,10,0.4,tw
480,502,137,965535658860146688,https://twitter.com/i/web/status/965535658860146688,0,2018-02-19,"We would like some answers, @ShangriLaFort.",0.0,6,0.3333333333333333,tw
481,503,298,965418228326457344,https://twitter.com/i/web/status/965418228326457344,0,2018-02-19,"hired to get rid of the in the park. Now, those who left comments and low ratings on that hotel's FBpage found their FBprofile accounts . Wow. Could look into this to find out who's responsible for this scandal?",0.07500000000000001,40,0.375,tw
482,504,747,225803303454380032,https://twitter.com/i/web/status/225803303454380032,1,2012-07-19,So Ashley from was in season 5 of BGC. I knew he looked familiar. She replaced Cat,0.375,17,0.5294117647058824,tw
